Style,Name,Trajectory Type,Kalz Centrality,Global Clustering,Square Clustering,Harmonic Centrality,Betweenness Centrality,Closeness Centrality,Tonnetz,Instruments,Number Of Instr,Tempo,Time Signature 
reels,reels_simple_chords_249,Trajectory With Future,0.23535520103040455,0.3108695652173913,0.5705981581695766,10.899999999999999,0.11868686868686869,0.17347670250896058,"[2, 3, 7]",[],0,225,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_25,Trajectory With Future,0.19010650987981975,0.2995098039215687,0.4415149193320217,13.402380952380947,0.11781999095431932,0.1332273060924884,"[3, 4, 5]",[],0,207,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_252,Trajectory With Future,0.16238547025627073,0.24958333333333332,0.2748518000441641,10.829076479076475,0.12333657903278156,0.0815812057498391,"[3, 4, 5]",[],0,227,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_253,Trajectory With Future,0.22212378750233694,0.2621212121212121,0.28650030498493334,10.266666666666664,0.09006417601101988,0.1768243785084202,"[3, 4, 5]",[],0,101,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_254,Trajectory With Future,0.27733009923158075,0.21296296296296297,0.3567633342923865,10.833333333333336,0.09621703226745244,0.25803571428571426,"[3, 4, 5]",[],0,94,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_255,Trajectory With Future,0.1552981843698547,0.25,0.2471896937285953,10.819480519480512,0.11830985915492957,0.09276086627290625,"[3, 4, 5]",[],0,217,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_258,Trajectory With Future,0.26289067872197774,0.12745098039215685,0.36916863512810894,8.68333333333333,0.12310606060606061,0.1989121989121989,"[3, 4, 5]",[],0,222,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_259,Trajectory With Future,0.2095629277718122,0.2693333333333333,0.2720696841983661,10.098412698412695,0.12159863945578231,0.13511611541168192,"[3, 4, 5]",[],0,98,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_26,Trajectory With Future,0.2058598417619068,0.2704301075268817,0.35528498944001796,12.730158730158728,0.12076502732240438,0.14464802314368372,"[3, 4, 5]",[],0,212,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_260,Trajectory With Future,0.2486045271964953,0.22826086956521735,0.44599077619170024,12.333333333333337,0.08388888888888889,0.22407407407407406,"[3, 4, 5]",[],0,120,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_261,Trajectory With Future,0.2208697739912743,0.2759259259259259,0.46731440475320807,12.633333333333333,0.11647314949201741,0.1723610402855686,"[3, 4, 5]",[],0,103,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_264,Trajectory With Future,0.18738205322440196,0.2708333333333333,0.295847185690116,12.64808802308802,0.11830985915492957,0.10650321683185533,"[3, 4, 5]",[],0,88,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_265,Trajectory With Future,0.2530488276861291,0.1875,0.23221359385002444,10.566666666666668,0.07236038814986183,0.2056980056980057,"[2, 3, 7]",[],0,129,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_266,Trajectory With Future,0.23467004426780907,0.2647058823529412,0.2912486039046045,8.066666666666666,0.11931818181818182,0.1723905723905724,"[3, 4, 5]",[],0,109,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_267,Trajectory With Future,0.18256929965911406,0.2722222222222222,0.3395786330126352,13.296031746031739,0.12200956937799044,0.10655253837072019,"[3, 4, 5]",[],0,137,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_27,Trajectory With Future,0.22493031047290044,0.2253968253968254,0.29007639594432666,9.68333333333333,0.1024390243902439,0.15993602558976408,"[3, 4, 5]",[],0,133,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_270,Trajectory With Future,0.1898803606916744,0.23421052631578948,0.3250373004509175,14.631349206349205,0.12342342342342343,0.1332360097323601,"[2, 3, 7]",[],0,82,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_271,Trajectory With Future,0.28631771105914305,0.25833333333333336,0.36907567590914675,8.5,0.0868945868945869,0.26080246913580246,"[3, 4, 5]",[],0,98,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_272,Trajectory With Future,0.07208636273000062,0.26403985507246375,0.27800072131685527,16.85873782241108,0.12525126189306293,0.019543945427052917,"[3, 4, 5]",[],0,146,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_273,Trajectory With Future,0.17075147301595306,0.2466666666666667,0.2666047500237698,11.658369408369401,0.12148337595907928,0.10341742708892468,"[3, 4, 5]",[],0,180,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_276,Trajectory With Future,0.1993773533808875,0.25362318840579706,0.2700498109823053,8.255158730158731,0.12121212121212122,0.11321637426900584,"[1, 2, 9]",[],0,237,[<music21.meter.TimeSignature 2/4>]
reels,reels_simple_chords_277,Trajectory With Future,0.18523211773402537,0.28440860215053765,0.3102395946735456,11.141269841269834,0.12076502732240438,0.11995201919232307,"[3, 4, 5]",[],0,77,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_278,Trajectory With Future,0.3028548000389634,0.31111111111111106,0.42224481476126213,7.666666666666666,0.1152832674571805,0.2768878718535469,"[3, 4, 5]",[],0,217,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_279,Trajectory With Future,0.20218827239718495,0.2727272727272727,0.2796933313035651,9.019047619047615,0.10852713178294573,0.14244186046511628,"[3, 4, 5]",[],0,155,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_282,Trajectory With Future,0.2311932619197283,0.22000000000000003,0.28191587934467555,9.566666666666665,0.11875843454790823,0.1714150047483381,"[3, 4, 5]",[],0,159,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_283,Trajectory With Future,0.27608874605228695,0.3011904761904762,0.411284145518984,7.866666666666666,0.10398860398860399,0.23182441700960216,"[3, 4, 5]",[],0,98,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_284,Trajectory With Future,0.3243670962690466,0.30666666666666664,0.5154086143741317,6.666666666666666,0.08869395711500974,0.30451127819548873,"[3, 4, 5]",[],0,150,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_285,Trajectory With Future,0.15594200054888777,0.2236842105263158,0.27239444921005224,11.031024531024523,0.1264864864864865,0.08818035426731079,"[3, 4, 5]",[],0,213,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_288,Trajectory With Future,0.23431346665766165,0.26746031746031745,0.29154938770654176,9.070634920634918,0.12195121951219512,0.14139271827500885,"[3, 4, 5]",[],0,216,"[<music21.meter.TimeSignature 2/4>, <music21.meter.TimeSignature 2/4>]"
reels,reels_simple_chords_289,Trajectory With Future,0.17041594709195404,0.30833333333333335,0.32454861642833177,11.950396825396815,0.12266934942991282,0.1020918409867489,"[3, 4, 5]",[],0,186,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_290,Trajectory With Future,0.17160925819336995,0.2232456140350877,0.3185341393131744,12.71746031746031,0.12666666666666668,0.10490421455938698,"[3, 4, 5]",[],0,207,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_291,Trajectory With Future,0.17333307748849094,0.22571428571428567,0.2616891795193848,11.451226551226544,0.12148337595907928,0.09972394755003451,"[3, 4, 5]",[],0,169,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_294,Trajectory With Future,0.34960211929884927,0.1875,0.3686441108701546,5.5,0.13333333333333336,0.32666666666666666,"[3, 4, 5]",[],0,225,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_295,Trajectory With Future,0.3711433153600894,0.17857142857142855,0.37046818727490993,5.0,0.07692307692307693,0.34615384615384615,"[3, 4, 5]",[],0,223,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_296,Trajectory With Future,0.2062109499403747,0.27371794871794874,0.33730330344221815,10.669047619047612,0.12117647058823529,0.13926024955436722,"[3, 4, 5]",[],0,120,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_297,Trajectory With Future,0.2760428524501118,0.21190476190476187,0.3666035913706721,7.866666666666666,0.0885565052231719,0.23182441700960216,"[3, 4, 5]",[],0,219,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_3,Trajectory With Future,0.1414337720765596,0.274074074074074,0.26572423587089405,11.423128260628252,0.12334014300306435,0.07226846840120946,"[3, 4, 5]",[],0,146,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_30,Trajectory With Future,0.15638673273144538,0.19047619047619044,0.2692914077458646,16.184102009101995,0.123996723996724,0.09269473555187842,"[3, 4, 5]",[],0,147,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_300,Trajectory With Future,0.34286190940906425,0.28125,0.40248669980812835,5.5,0.06507936507936508,0.32666666666666666,"[3, 4, 5]",[],0,146,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_301,Trajectory With Future,0.2291809852845259,0.24537037037037035,0.2733061819245598,8.349999999999998,0.11092436974789917,0.17202380952380952,"[3, 4, 5]",[],0,165,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_302,Trajectory With Future,0.2114019218491385,0.26190476190476186,0.3245187612073535,11.499999999999995,0.11851851851851852,0.1440711462450593,"[3, 4, 5]",[],0,127,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_303,Trajectory With Future,0.28104864398391877,0.2369047619047619,0.512405250798108,7.416666666666666,0.13675213675213677,0.22354497354497355,"[2, 3, 7]",[],0,217,"[<music21.meter.TimeSignature 2/4>, <music21.meter.TimeSignature 2/4>]"
reels,reels_simple_chords_306,Trajectory With Future,0.3771228762299121,0.22592592592592592,0.410917785917786,6.833333333333333,0.09191176470588235,0.3422459893048128,"[2, 3, 7]",[],0,223,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_307,Trajectory With Future,0.2557395145352374,0.2,0.28837965434207563,7.616666666666666,0.11822660098522167,0.18773946360153257,"[1, 2, 9]",[],0,214,[<music21.meter.TimeSignature 4/4>]
reels,reels_simple_chords_308,Trajectory With Future,0.24747906880794845,0.2268518518518519,0.3213837525925827,9.533333333333333,0.1184873949579832,0.20642857142857143,"[3, 4, 5]",[],0,185,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_309,Trajectory With Future,0.3693656193853981,0.2261904761904762,0.47761904761904767,5.0,0.07692307692307693,0.34615384615384615,"[3, 4, 5]",[],0,217,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_31,Trajectory With Future,0.22360619762347195,0.2685185185185185,0.2790103929713956,8.43333333333333,0.12100840336134455,0.1756838905775076,"[3, 4, 5]",[],0,103,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_312,Trajectory With Future,0.24258290565758833,0.2541666666666667,0.3521558808334533,10.1,0.09446693657219972,0.19694489907255863,"[3, 4, 5]",[],0,233,"[<music21.meter.TimeSignature 2/4>, <music21.meter.TimeSignature 2/4>]"
reels,reels_simple_chords_313,Trajectory With Future,0.2884554702179317,0.2551282051282051,0.348878241885635,7.916666666666666,0.09694444444444446,0.2504347826086956,"[3, 4, 5]",[],0,146,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_314,Trajectory With Future,0.25140166342168513,0.30666666666666664,0.3496272291058735,10.433333333333334,0.09497513361779289,0.1889063317634746,"[3, 4, 5]",[],0,216,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_315,Trajectory With Future,0.2214991923877258,0.24561403508771926,0.29445234964055605,8.599999999999996,0.12012012012012012,0.16522182559918408,"[3, 4, 5]",[],0,173,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_318,Trajectory With Future,0.20399032822790367,0.286231884057971,0.34305661387941033,9.192857142857138,0.12306397306397306,0.1378917378917379,"[3, 4, 5]",[],0,217,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_319,Trajectory With Future,0.2127407408077425,0.26249999999999996,0.3545880175194223,10.216666666666661,0.11100832562442184,0.1500709219858156,"[3, 4, 5]",[],0,90,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_32,Trajectory With Future,0.21591206487971068,0.2521739130434782,0.2807937322276136,10.019047619047615,0.12121212121212122,0.15365079365079365,"[3, 4, 5]",[],0,205,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_320,Trajectory With Future,0.35394608235681163,0.24833333333333335,0.3660634475320746,7.333333333333333,0.07797270955165692,0.32793522267206476,"[2, 3, 7]",[],0,171,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_321,Trajectory With Future,0.22500456733320814,0.2795454545454546,0.3045151854546039,9.876190476190473,0.11609449981543005,0.15539112050739956,"[3, 4, 5]",[],0,156,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_324,Trajectory With Future,0.2663726142317035,0.2733333333333333,0.3257444223434448,8.45,0.11945812807881774,0.21802002224694106,"[3, 4, 5]",[],0,217,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_325,Trajectory With Future,0.2638331437664228,0.3291666666666666,0.35434995135671926,8.583333333333332,0.12150537634408602,0.2073732718894009,"[3, 4, 5]",[],0,120,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_326,Trajectory With Future,0.19971316532873037,0.2689393939393939,0.27785494353817336,9.076190476190472,0.10852713178294573,0.14651162790697672,"[3, 4, 5]",[],0,222,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_327,Trajectory With Future,0.23923115460126865,0.28933333333333333,0.3655955287676847,11.816666666666666,0.12202380952380952,0.1959183673469388,"[3, 4, 5]",[],0,163,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_33,Trajectory With Future,0.22180515601109146,0.28174603174603174,0.33264621824219576,9.485714285714282,0.11707317073170731,0.1653575857792476,"[3, 4, 5]",[],0,94,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_330,Trajectory With Future,0.2162206553864035,0.17013888888888887,0.28950339181809054,11.233333333333334,0.10824853530681466,0.1786558595069233,"[2, 3, 7]",[],0,206,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_331,Trajectory With Future,0.21122563444981593,0.24479166666666666,0.31159412951859244,13.280158730158726,0.12186379928315412,0.1399446628804427,"[3, 4, 5]",[],0,201,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_332,Trajectory With Future,0.321839341708956,0.25925925925925924,0.3369386067381055,5.833333333333333,0.06372549019607844,0.2895927601809955,"[3, 4, 5]",[],0,211,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_333,Trajectory With Future,0.16189461041230788,0.27205882352941174,0.2663610066342346,10.57857142857142,0.12211668928086838,0.09732773259451247,"[3, 4, 5]",[],0,135,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_336,Trajectory With Future,0.09308257567729623,0.23374999999999999,0.3395696548821549,17.289223123199776,0.12494286417495862,0.037171296126163496,"[2, 3, 7]",[],0,112,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_337,Trajectory With Future,0.3209974982439529,0.19242424242424241,0.3729070014232807,7.166666666666666,0.08730158730158731,0.2801120448179272,"[3, 4, 5]",[],0,166,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
reels,reels_simple_chords_338,Trajectory With Future,0.2327948527115323,0.32466666666666666,0.35428038678661333,11.685714285714285,0.10204081632653061,0.16102879507967569,"[3, 4, 5]",[],0,188,"[<music21.meter.TimeSignature 2/4>, <music21.meter.TimeSignature 2/4>]"
reels,reels_simple_chords_339,Trajectory With Future,0.3428619094090642,0.28125,0.4024866998081284,5.5,0.06507936507936508,0.32666666666666666,"[3, 4, 5]",[],0,144,"[<music21.meter.TimeSignature 4/4>, <music21.meter.TimeSignature 4/4>]"
